elapsed,responseMessage,bytes,URL
9496,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/sheetz/Dallas/TX
9472,Service Unavailable.,80,http://ec2.insiderpages.com/
9529,Service Unavailable.,80,http://ec2.insiderpages.com/
9420,Service Unavailable.,80,http://ec2.insiderpages.com/
9583,Service Unavailable.,80,http://ec2.insiderpages.com/
9570,Service Unavailable.,80,http://ec2.insiderpages.com/
9536,Service Unavailable.,80,http://ec2.insiderpages.com/
9557,Service Unavailable.,80,http://ec2.insiderpages.com/
9658,Service Unavailable.,80,http://ec2.insiderpages.com/
9560,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9658,Service Unavailable.,80,http://ec2.insiderpages.com/
9629,Service Unavailable.,80,http://ec2.insiderpages.com/
9712,OK,3270,http://ec2.insiderpages.com/
9718,OK,2979,http://ec2.insiderpages.com/
6741,Not Found,2326,http://ec2.insiderpages.com/${IP_STORE_g1}
9148,Not Found,2280,http://ec2.insiderpages.com/${IP_STORE_g1}
12304,OK,95611,http://ec2.insiderpages.com/store_finder
20973,OK,95659,http://ec2.insiderpages.com/store_finder
1989,OK,95766,http://ec2.insiderpages.com/store_finder
6482,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/best_buy/SanFrancisco/CA
5944,Service Unavailable.,1840,http://ec2.insiderpages.com/b/15222815094/applebees-linden
5703,Service Unavailable.,1615,http://ec2.insiderpages.com/store_finder/find/champs_sports
8345,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6915,Service Unavailable.,1836,http://ec2.insiderpages.com/b/3721899914/nordstrom-hurst-1
7512,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6118,Service Unavailable.,1428,http://ec2.insiderpages.com/store_finder/find/johnny_rockets
8143,Service Unavailable.,1888,http://ec2.insiderpages.com/b/3721738938/ritze-camera-missouri-city
7116,Service Unavailable.,1876,http://ec2.insiderpages.com/b/3714301087/eddie-bauer-orland-park
6521,Service Unavailable.,80,http://ec2.insiderpages.com/
6096,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6822,Service Unavailable.,1619,http://ec2.insiderpages.com/store_finder/find/circle_k
7807,Service Unavailable.,80,http://ec2.insiderpages.com/
5932,Service Unavailable.,1903,http://ec2.insiderpages.com/b/3710236890/liberty-travel-glendale
8054,Service Unavailable.,80,http://ec2.insiderpages.com/
8503,Service Unavailable.,1635,http://ec2.insiderpages.com/store_finder/find/office_depot
8308,Service Unavailable.,1895,http://ec2.insiderpages.com/b/3711265515/boston-market-fremont
7089,Service Unavailable.,1611,http://ec2.insiderpages.com/store_finder/find/hancock_fabrics
8842,Service Unavailable.,1843,http://ec2.insiderpages.com/b/15248968873/chevron-san-diego-8
9434,Service Unavailable.,1622,http://ec2.insiderpages.com/store_finder/find/allstate_insurance
6699,Service Unavailable.,1672,http://ec2.insiderpages.com/store_finder/find/h_and_r_block
8655,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8006,Service Unavailable.,2078,http://ec2.insiderpages.com/b/15251242243/jenny-craig-weight-loss-center-highland-park
9893,Service Unavailable.,1589,http://ec2.insiderpages.com/store_finder/find/days_inn
9821,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/clarion_hotel/Seattle/WA
9487,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10138,Service Unavailable.,1909,http://ec2.insiderpages.com/b/15245395779/coldwater-creek-arlington
8584,Service Unavailable.,1632,http://ec2.insiderpages.com/store_finder/find/davids_bridal
7713,Service Unavailable.,1711,http://ec2.insiderpages.com/store_finder/find/primerica_financial_services
11372,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/kindercare_learning_center/NewYork/NY
10060,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/ritz_camera/NewYork/NY
11588,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/exxon/Houston/TX
10955,Service Unavailable.,1832,http://ec2.insiderpages.com/b/15254511953/damones-deer-park
11606,Service Unavailable.,1834,http://ec2.insiderpages.com/b/3722485876/tmobile-houston-6
6979,Not Found,2331,http://ec2.insiderpages.com/${IP_STORE_g1}
7057,Not Found,2314,http://ec2.insiderpages.com/${IP_STORE_g1}
7262,Not Found,2329,http://ec2.insiderpages.com/${IP_STORE_g1}
7765,Not Found,2317,http://ec2.insiderpages.com/${IP_STORE_g1}
9112,OK,5907,http://ec2.insiderpages.com/
18108,Not Found,2281,http://ec2.insiderpages.com/${IP_STORE_g1}
13022,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
20541,Non HTTP response message: Unexpected end of file from server,2233,http://ec2.insiderpages.com/
22149,Non HTTP response message: Unexpected end of file from server,2233,http://ec2.insiderpages.com/
8442,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
20242,OK,95647,http://ec2.insiderpages.com/store_finder
8939,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8942,Service Unavailable.,1627,http://ec2.insiderpages.com/store_finder/find/aamco_transmissions
9191,Service Unavailable.,2000,http://ec2.insiderpages.com/b/3718496525/schlotzskys-delicatessen-las-vegas
9787,Service Unavailable.,80,http://ec2.insiderpages.com/
9882,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10324,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
13099,Service Unavailable.,80,http://ec2.insiderpages.com/
17097,Service Unavailable.,80,http://ec2.insiderpages.com/
6753,Service Unavailable.,1604,http://ec2.insiderpages.com/store_finder/find/buick
6290,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/mailboxes_etc_/LosAngeles/CA
11507,Service Unavailable.,80,http://ec2.insiderpages.com/
7791,Service Unavailable.,1675,http://ec2.insiderpages.com/store_finder/find/liberty_tax_service
6337,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/prudential_real_estate/Seattle/WA
6837,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7154,Service Unavailable.,1622,http://ec2.insiderpages.com/store_finder/find/cheesecake_factory
7004,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/hertz_rent_a_car/Washington/DC
6460,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9241,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6696,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/radioshack/SanFrancisco/CA
7417,Service Unavailable.,1602,http://ec2.insiderpages.com/store_finder/find/world_gym
8289,Service Unavailable.,1716,http://ec2.insiderpages.com/store_finder/find/social_security_administration
7367,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/edward_jones_investments/Atlanta/GA
7900,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8486,Service Unavailable.,80,http://ec2.insiderpages.com/
6956,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/red_top_cab/Washington/DC
9332,Service Unavailable.,1571,http://ec2.insiderpages.com/store_finder/find/kohls
6811,Service Unavailable.,1631,http://ec2.insiderpages.com/store_finder/find/howard_johnson
9402,Service Unavailable.,1472,http://ec2.insiderpages.com/store_finder/find/perkins_family_restaurant
38,Not Found,2350,http://ec2.insiderpages.com/${IP_STORE_g1}
16714,OK,95831,http://ec2.insiderpages.com/store_finder
1822,Not Found,2350,http://ec2.insiderpages.com/${IP_STORE_g1}
1834,Not Found,2299,http://ec2.insiderpages.com/${IP_STORE_g1}
1952,Not Found,2359,http://ec2.insiderpages.com/${IP_STORE_g1}
1965,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
1845,Not Found,2317,http://ec2.insiderpages.com/${IP_STORE_g1}
7692,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
14996,OK,95634,http://ec2.insiderpages.com/store_finder
11295,Non HTTP response message: Unexpected end of file from server,2137,http://ec2.insiderpages.com/store_finder/results/casual_corner/Philadelphia/PA
9518,OK,1572,http://ec2.insiderpages.com/
9745,OK,1309,http://ec2.insiderpages.com/store_finder
7491,Not Found,2275,http://ec2.insiderpages.com/${IP_STORE_g1}
20012,OK,95749,http://ec2.insiderpages.com/store_finder
11567,Service Unavailable.,1588,http://ec2.insiderpages.com/store_finder/find/blimpie
12026,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/old_navy/NewYork/NY
21512,Service Unavailable.,1457,http://ec2.insiderpages.com/store_finder/find/cost_plus_world_market
5246,Service Unavailable.,1623,http://ec2.insiderpages.com/store_finder/find/friedmans_jewelers
11899,Service Unavailable.,80,http://ec2.insiderpages.com/
5878,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5425,Service Unavailable.,1646,http://ec2.insiderpages.com/store_finder/find/exxon
6196,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/motherhood_maternity/Washington/DC
6803,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5472,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7289,Service Unavailable.,80,http://ec2.insiderpages.com/
7201,Service Unavailable.,1608,http://ec2.insiderpages.com/store_finder/find/regions_bank
7289,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5116,Service Unavailable.,1821,http://ec2.insiderpages.com/b/3711747378/quiznos-denver-3
5611,Service Unavailable.,1579,http://ec2.insiderpages.com/store_finder/find/alco
6265,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5990,Service Unavailable.,1559,http://ec2.insiderpages.com/store_finder/find/gm
6751,Service Unavailable.,1591,http://ec2.insiderpages.com/store_finder/find/bebe
6498,Service Unavailable.,1631,http://ec2.insiderpages.com/store_finder/find/claires_boutiques
7571,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8210,Service Unavailable.,1630,http://ec2.insiderpages.com/store_finder/find/sherwin_williams
8098,Service Unavailable.,1899,http://ec2.insiderpages.com/b/15257600514/little-ceasars-pawtucket
6009,Service Unavailable.,1599,http://ec2.insiderpages.com/store_finder/find/nordstrom
9036,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/play_it_again_sports/NewYork/NY
7216,Service Unavailable.,1967,http://ec2.insiderpages.com/b/15251259511/whitehall-co-jewelers-orland-park
6059,Service Unavailable.,80,http://ec2.insiderpages.com/
9166,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/penske_truck_rental/Atlanta/GA
8620,Service Unavailable.,80,http://ec2.insiderpages.com/
8494,Service Unavailable.,1903,http://ec2.insiderpages.com/b/3717787373/sports-authority-nashua
9553,Service Unavailable.,1973,http://ec2.insiderpages.com/b/15257835887/les-schwab-tire-center-aurora
8097,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/smoothie_king/Philadelphia/PA
9077,Service Unavailable.,80,http://ec2.insiderpages.com/
8557,Service Unavailable.,1840,http://ec2.insiderpages.com/b/15257569933/staples-new-york-14
8214,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/humana/Atlanta/GA
10732,Service Unavailable.,1861,http://ec2.insiderpages.com/b/3718491119/check-n-go-las-vegas
11278,Service Unavailable.,1700,http://ec2.insiderpages.com/store_finder/find/pip_printing_centers
8382,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7090,Service Unavailable.,1645,http://ec2.insiderpages.com/store_finder/find/guitar_center
7331,Service Unavailable.,1935,http://ec2.insiderpages.com/b/15250060929/buffalo-wild-wings-mckinney
614,Not Found,2284,http://ec2.insiderpages.com/${IP_STORE_g1}
2340,Not Found,2296,http://ec2.insiderpages.com/${IP_STORE_g1}
3336,Not Found,2295,http://ec2.insiderpages.com/${IP_STORE_g1}
3914,Not Found,2289,http://ec2.insiderpages.com/${IP_STORE_g1}
5445,Not Found,2305,http://ec2.insiderpages.com/${IP_STORE_g1}
7468,Not Found,2344,http://ec2.insiderpages.com/${IP_STORE_g1}
9281,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
10597,OK,95787,http://ec2.insiderpages.com/store_finder
9257,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/mitsubishi/Dallas/TX
9025,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9107,Service Unavailable.,80,http://ec2.insiderpages.com/
9060,Service Unavailable.,80,http://ec2.insiderpages.com/
9279,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/first_american_title/Denver/CO
9972,Service Unavailable.,80,http://ec2.insiderpages.com/
9973,Service Unavailable.,80,http://ec2.insiderpages.com/
9356,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/checkers/Seattle/WA
10178,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/dollar_tree/LosAngeles/CA
10416,Service Unavailable.,1603,http://ec2.insiderpages.com/store_finder/find/spencer_gifts
9353,Service Unavailable.,1893,http://ec2.insiderpages.com/b/15257513218/pearle-vision-mesquite-1
7909,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/shurgard_storage_centers/NewYork/NY
10127,Service Unavailable.,1617,http://ec2.insiderpages.com/store_finder/find/medicine_shoppe
7959,Service Unavailable.,1852,http://ec2.insiderpages.com/b/15249082407/hot-topic-houston-3
8306,OK,95813,http://ec2.insiderpages.com/store_finder
8998,Not Found,2314,http://ec2.insiderpages.com/${IP_STORE_g1}
10792,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/dairy_queen/SanFrancisco/CA
11190,Service Unavailable.,80,http://ec2.insiderpages.com/
10963,Service Unavailable.,80,http://ec2.insiderpages.com/
10942,Service Unavailable.,80,http://ec2.insiderpages.com/
10991,Service Unavailable.,1821,http://ec2.insiderpages.com/b/3715432383/curves-cambridge-3
11001,Service Unavailable.,80,http://ec2.insiderpages.com/
11057,Service Unavailable.,80,http://ec2.insiderpages.com/
11185,Service Unavailable.,80,http://ec2.insiderpages.com/
11252,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
11341,Service Unavailable.,1858,http://ec2.insiderpages.com/b/15246000784/pathmark-jersey-city-2
11307,Service Unavailable.,80,http://ec2.insiderpages.com/
11325,Service Unavailable.,80,http://ec2.insiderpages.com/
11373,Service Unavailable.,80,http://ec2.insiderpages.com/
11392,Service Unavailable.,80,http://ec2.insiderpages.com/
11425,Service Unavailable.,80,http://ec2.insiderpages.com/
11475,Service Unavailable.,1792,http://ec2.insiderpages.com/b/3718681207/gnc-new-york-4
11519,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
11523,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9021,Service Unavailable.,1973,http://ec2.insiderpages.com/b/15243100965/churchs-chicken-andrews-air-force-base
8226,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8433,Service Unavailable.,1867,http://ec2.insiderpages.com/b/9219925094/circuit-city-hurst-1
8313,Service Unavailable.,1642,http://ec2.insiderpages.com/store_finder/find/bath_and_body_works
8578,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8158,OK,95802,http://ec2.insiderpages.com/store_finder
9276,OK,4793,http://ec2.insiderpages.com/store_finder
9615,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
10452,Not Found,2346,http://ec2.insiderpages.com/${IP_STORE_g1}
11662,Not Found,2317,http://ec2.insiderpages.com/${IP_STORE_g1}
11826,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
18581,OK,95811,http://ec2.insiderpages.com/store_finder
6815,Not Found,2111,http://ec2.insiderpages.com/${IP_STORE_g1}
19489,Not Found,2285,http://ec2.insiderpages.com/${IP_STORE_g1}
19471,OK,95807,http://ec2.insiderpages.com/store_finder
10417,Service Unavailable.,1668,http://ec2.insiderpages.com/store_finder/find/stock_building_supply
11219,Service Unavailable.,80,http://ec2.insiderpages.com/
10954,Service Unavailable.,1891,http://ec2.insiderpages.com/b/3722775673/panera-bread-alexandria
10571,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
11483,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/checker_auto_parts/Houston/TX
10593,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/coldwater_creek/Dallas/TX
5916,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
15847,Service Unavailable.,1387,http://ec2.insiderpages.com/store_finder/find/lids
6101,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5163,Service Unavailable.,1591,http://ec2.insiderpages.com/store_finder/find/belk
8882,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/bank_one/Washington/DC
16397,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/waldenbooks/Chicago/IL
5619,Service Unavailable.,1614,http://ec2.insiderpages.com/store_finder/find/taco_bueno
5058,Service Unavailable.,80,http://ec2.insiderpages.com/
